id_department,department_name,terrain_area,old_antenna,new_antenna_type
7,Caldas,1388200,29,a
4,Atlantico,1044200,18,c
7,Caldas,568800,12,d
16,Guaviare,1810200,11,a
23,Putumayo,354000,22,e
32,Vichada,906800,17,d
11,Cesar,1137200,11,a
26,San Andres y Providencia,387800,23,c
7,Caldas,472000,11,d
28,Sucre,795200,18,a
8,Caqueta,412400,9,c
24,Quindio,1155000,23,a
6,Boyaca,634200,27,b
8,Caqueta,195000,15,a
20,Meta,582800,20,d
26,San Andres y Providencia,469600,18,d
3,Arauca,663200,11,b
1,Amazonas,865000,17,d
9,Casanare,874200,0,b
15,Guainia,1700400,28,a
30,Valle del Cauca,348200,21,b
18,La Guajira,1213000,15,d
11,Cesar,1462200,17,b
21,Narino,1548000,5,d
15,Guainia,1460200,29,c
22,Norte de Santander,1002600,30,c
9,Casanare,1258200,10,e
17,Huila,605600,22,c
25,Risaralda,1279200,6,a
19,Magdalena,394000,0,d
26,San Andres y Providencia,1279000,4,d
9,Casanare,35400,7,b
19,Magdalena,56000,19,d
14,Cundinamarca,1712200,29,c
9,Casanare,1840400,30,a
12,Choco,1585600,16,c
10,Cauca,7000,23,a
31,Vaupes,684800,7,d
4,Atlantico,1311600,24,c
7,Caldas,802000,22,e
23,Putumayo,911800,25,c
29,Tolima,1147200,23,a
10,Cauca,317600,28,a
30,Valle del Cauca,195800,2,d
27,Santander,823800,20,c
19,Magdalena,466800,26,d
32,Vichada,213000,29,b
8,Caqueta,115800,10,e
12,Choco,47600,5,c
11,Cesar,995400,18,d
20,Meta,260600,29,b
11,Cesar,1347200,22,b
20,Meta,1438200,19,a
24,Quindio,528600,1,d
11,Cesar,459200,2,c
1,Amazonas,1812200,8,a
31,Vaupes,2000000,7,b
9,Casanare,1429600,22,b
32,Vichada,409200,25,c
12,Choco,1503400,9,e
8,Caqueta,753000,24,a
21,Narino,1204600,13,e
10,Cauca,987800,4,a
18,La Guajira,555400,15,c
5,Bolivar,864200,27,d
16,Guaviare,1579200,30,e
31,Vaupes,1250800,22,c
28,Sucre,1551200,16,b
23,Putumayo,1907800,6,c
13,Cordoba,1528200,21,e
30,Valle del Cauca,1327600,19,c
30,Valle del Cauca,1733000,27,a
18,La Guajira,1551000,10,e
32,Vichada,512200,29,c
5,Bolivar,1326200,13,c
9,Casanare,1299000,30,e
26,San Andres y Providencia,952800,28,c
5,Bolivar,702000,28,e
11,Cesar,1431200,14,c
16,Guaviare,1171400,12,b
21,Narino,17200,6,a
29,Tolima,672000,13,c
11,Cesar,933200,25,a
4,Atlantico,78000,18,c
15,Guainia,41200,4,e
16,Guaviare,799000,18,b
6,Boyaca,1833800,26,a
15,Guainia,541800,27,a
30,Valle del Cauca,828600,30,d
12,Choco,1999200,17,b
3,Arauca,1669600,7,b
11,Cesar,1413200,18,c
28,Sucre,124800,8,d
3,Arauca,1192600,21,e
15,Guainia,358200,2,b
16,Guaviare,22600,13,c
11,Cesar,1507800,8,d
11,Cesar,1290200,11,a
22,Norte de Santander,219400,12,a
1,Amazonas,838200,13,a
26,San Andres y Providencia,516800,25,a
12,Choco,1494800,30,e
11,Cesar,1613400,2,a
11,Cesar,1806800,29,a
6,Boyaca,1948200,4,d
1,Amazonas,701600,6,d
9,Casanare,1754600,19,e
19,Magdalena,211800,15,d
29,Tolima,1743200,23,b
24,Quindio,1871800,24,d
21,Narino,1161400,9,e
17,Huila,1153000,21,d
16,Guaviare,472800,29,a
25,Risaralda,371600,18,d
2,Antioquia,1543400,22,e
7,Caldas,141800,29,e
31,Vaupes,1287000,23,d
16,Guaviare,868000,4,d
31,Vaupes,744600,2,b
30,Valle del Cauca,592800,27,b
13,Cordoba,890600,14,d
8,Caqueta,1800000,19,a
27,Santander,1890600,2,e
22,Norte de Santander,883200,3,b
9,Casanare,1870000,8,b
23,Putumayo,127800,29,d
25,Risaralda,1001400,17,c
14,Cundinamarca,1648800,0,e
10,Cauca,711000,14,d
19,Magdalena,884800,30,e
31,Vaupes,323000,17,d
17,Huila,922600,14,e
25,Risaralda,1357000,2,a
23,Putumayo,1967400,13,d
18,La Guajira,1759800,1,b
8,Caqueta,1327200,8,e
13,Cordoba,1168200,2,a
24,Quindio,588600,30,b
19,Magdalena,195600,26,e
27,Santander,1685200,29,e
19,Magdalena,1287000,16,a
17,Huila,1702800,7,a
13,Cordoba,1598400,9,e
28,Sucre,1142200,18,a
1,Amazonas,588000,25,d
9,Casanare,1793600,2,a
23,Putumayo,213000,21,b
2,Antioquia,814200,28,b
11,Cesar,1324600,25,a
25,Risaralda,310200,10,d
7,Caldas,1921000,22,a
18,La Guajira,862800,8,c
10,Cauca,1587800,21,d
5,Bolivar,1318800,0,c
21,Narino,1809000,16,e
27,Santander,657200,16,e
25,Risaralda,1944600,22,d
29,Tolima,1184800,0,d
23,Putumayo,226000,11,e
3,Arauca,1732600,27,c
26,San Andres y Providencia,358800,29,a
25,Risaralda,1849800,25,d
8,Caqueta,1868600,8,c
2,Antioquia,517200,29,a
4,Atlantico,679000,1,e
8,Caqueta,1951200,8,e
16,Guaviare,534000,28,e
31,Vaupes,114000,25,e
14,Cundinamarca,1810400,18,b
14,Cundinamarca,422200,28,e
27,Santander,1742000,2,c
27,Santander,1435600,5,e
2,Antioquia,1778600,26,e
16,Guaviare,619800,9,d
7,Caldas,114400,21,d
17,Huila,1333400,24,e
8,Caqueta,537000,24,d
13,Cordoba,422600,6,c
32,Vichada,546000,10,a
14,Cundinamarca,1386200,13,a
28,Sucre,1160400,24,a
28,Sucre,1830200,6,e
23,Putumayo,270600,6,b
18,La Guajira,1989400,29,b
4,Atlantico,171600,14,c
23,Putumayo,1079200,11,c
11,Cesar,1584400,15,c
31,Vaupes,700200,17,d
24,Quindio,1729600,26,c
27,Santander,1116200,3,e
9,Casanare,354800,10,d
23,Putumayo,428400,13,e
10,Cauca,609800,28,b
3,Arauca,18400,5,d
22,Norte de Santander,855400,10,c
10,Cauca,1138800,15,b
5,Bolivar,49200,0,d
13,Cordoba,1280600,26,d
7,Caldas,1032400,22,d
27,Santander,793200,26,c
19,Magdalena,354600,13,d
10,Cauca,1658000,2,c
23,Putumayo,1866600,11,a
19,Magdalena,587600,23,e
32,Vichada,1035600,15,d
3,Arauca,1130600,27,c
4,Atlantico,448800,2,c
25,Risaralda,756800,0,d
27,Santander,1959000,3,d
30,Valle del Cauca,441800,7,c
21,Narino,1429800,12,b
27,Santander,1908400,25,a
13,Cordoba,1497600,21,a
26,San Andres y Providencia,1515000,5,c
18,La Guajira,1777400,15,b
15,Guainia,1414400,24,e
21,Narino,1731600,16,c
10,Cauca,128800,17,e
7,Caldas,1289400,6,c
17,Huila,761000,30,e
31,Vaupes,527800,24,b
5,Bolivar,1671000,1,d
6,Boyaca,1185200,12,d
16,Guaviare,1171000,30,d
31,Vaupes,12200,19,e
3,Arauca,1640000,10,a
1,Amazonas,16400,14,a
17,Huila,1799600,5,a
2,Antioquia,1203200,9,d
13,Cordoba,1991400,1,b
22,Norte de Santander,1260200,6,b
29,Tolima,617200,27,a
22,Norte de Santander,1254200,15,b
30,Valle del Cauca,984000,13,a
17,Huila,1971000,2,a
17,Huila,1517400,2,c
14,Cundinamarca,1069200,22,e
24,Quindio,158400,19,c
12,Choco,407400,6,b
18,La Guajira,1875200,13,e
22,Norte de Santander,1840200,16,c
21,Narino,1964800,8,d
24,Quindio,629400,19,e
27,Santander,856800,13,e
29,Tolima,1357400,29,c
30,Valle del Cauca,1250400,1,a
23,Putumayo,1828000,21,c
14,Cundinamarca,979400,10,a
5,Bolivar,435000,16,b
15,Guainia,1307200,11,c
12,Choco,1701400,0,a
18,La Guajira,1662800,10,c
17,Huila,1762600,12,c
8,Caqueta,1029000,21,c
26,San Andres y Providencia,265600,14,a
5,Bolivar,985200,29,e
25,Risaralda,964600,20,b
21,Narino,279000,3,a
25,Risaralda,1023600,26,c
14,Cundinamarca,1669400,21,a
14,Cundinamarca,1868600,21,e
16,Guaviare,1873200,0,b
25,Risaralda,41400,5,c
8,Caqueta,1390600,7,b
17,Huila,426800,19,b
27,Santander,217000,10,d
2,Antioquia,900800,5,c
27,Santander,287600,14,a
19,Magdalena,419800,9,b
7,Caldas,776000,3,d
32,Vichada,1047200,8,b
17,Huila,422600,3,a
27,Santander,836400,29,e
25,Risaralda,1040400,19,e
25,Risaralda,827000,13,a
14,Cundinamarca,401600,12,c
20,Meta,1802800,29,c
12,Choco,530400,12,a
26,San Andres y Providencia,1137600,18,d
14,Cundinamarca,1306600,8,a
23,Putumayo,147600,5,b
30,Valle del Cauca,269800,23,c
8,Caqueta,1872000,19,a
23,Putumayo,1210000,13,c
22,Norte de Santander,1835400,23,c
10,Cauca,492600,4,b
15,Guainia,1206200,3,e
2,Antioquia,930800,19,b
27,Santander,1514600,28,d
5,Bolivar,1408000,28,c
19,Magdalena,377600,22,d
15,Guainia,1107600,5,a
31,Vaupes,1877600,2,b
24,Quindio,838600,0,d
23,Putumayo,725200,16,a
29,Tolima,1662600,22,d
30,Valle del Cauca,626600,5,d
32,Vichada,424600,14,b
23,Putumayo,1408800,9,c
10,Cauca,713800,10,a
10,Cauca,875400,28,e
9,Casanare,862000,30,b
16,Guaviare,414200,12,c
20,Meta,1761600,19,c
15,Guainia,1437000,14,c
27,Santander,1628000,24,a
29,Tolima,536000,18,b
27,Santander,1438200,27,c
25,Risaralda,1964800,12,a
22,Norte de Santander,1119600,9,d
1,Amazonas,1135800,29,c
12,Choco,132400,23,e
27,Santander,676000,10,a
22,Norte de Santander,1138600,9,b
15,Guainia,743400,12,e
4,Atlantico,963800,26,b
15,Guainia,1881600,7,e
9,Casanare,1770200,16,e
25,Risaralda,1063200,20,d
21,Narino,362400,11,c
29,Tolima,963000,9,a
24,Quindio,999600,22,b
4,Atlantico,452600,28,d
26,San Andres y Providencia,1803000,29,d
26,San Andres y Providencia,1357200,3,d
23,Putumayo,44200,24,b
32,Vichada,1238400,18,d
9,Casanare,244800,17,e
8,Caqueta,1126600,14,b
21,Narino,1357400,24,b
23,Putumayo,379400,6,e
31,Vaupes,555400,0,c
25,Risaralda,534400,26,b
10,Cauca,891000,7,b
1,Amazonas,470800,22,d
19,Magdalena,76000,9,b
21,Narino,466600,25,b
17,Huila,1626800,11,a
31,Vaupes,411400,16,b
15,Guainia,1127800,5,b
11,Cesar,1819600,6,c
10,Cauca,1598200,30,d
19,Magdalena,492800,7,c
17,Huila,96200,17,b
21,Narino,1595000,3,d
26,San Andres y Providencia,1107400,1,c
32,Vichada,1209800,5,a
27,Santander,1955600,18,a
27,Santander,119200,5,a
15,Guainia,166800,19,a
25,Risaralda,1985800,2,c
15,Guainia,658600,16,b
2,Antioquia,489800,22,b
18,La Guajira,314800,12,e
2,Antioquia,943200,4,e
21,Narino,1489800,24,e
26,San Andres y Providencia,454600,21,b
9,Casanare,1469400,5,a
22,Norte de Santander,324200,14,a
28,Sucre,737000,24,e
5,Bolivar,1508400,8,d
7,Caldas,640400,10,e
11,Cesar,148600,7,a
2,Antioquia,754000,25,a
24,Quindio,1447200,24,c
31,Vaupes,50000,1,b
5,Bolivar,1621000,6,c
13,Cordoba,899600,4,e
6,Boyaca,844400,30,e
16,Guaviare,1989800,23,e
11,Cesar,500200,6,d
20,Meta,1049800,30,e
14,Cundinamarca,693400,19,e
24,Quindio,1087600,12,c
1,Amazonas,630200,27,a
32,Vichada,685200,10,b
27,Santander,1882600,25,b
30,Valle del Cauca,1807800,23,c
23,Putumayo,1177800,27,b
28,Sucre,866800,11,d
16,Guaviare,28200,23,a
13,Cordoba,1250600,12,c
27,Santander,424200,14,b
32,Vichada,964000,0,b
19,Magdalena,1183000,14,e
31,Vaupes,1192400,2,d
28,Sucre,1684600,22,e
5,Bolivar,554800,27,c
30,Valle del Cauca,1310200,21,b
20,Meta,1819000,4,c
30,Valle del Cauca,1201200,2,e
21,Narino,1674600,9,a
28,Sucre,791800,0,c
4,Atlantico,611600,6,a
21,Narino,1199200,15,a
27,Santander,670800,24,c
13,Cordoba,432600,29,d
10,Cauca,939000,28,a
16,Guaviare,947200,6,e
20,Meta,1818200,10,b
29,Tolima,648400,24,e
7,Caldas,581600,25,d
28,Sucre,1684200,5,a
9,Casanare,1096800,20,a
12,Choco,1071400,24,c
21,Narino,794400,13,d
12,Choco,905600,0,b
31,Vaupes,1901200,0,d
23,Putumayo,800400,30,c
14,Cundinamarca,267400,13,b
4,Atlantico,228600,6,e
9,Casanare,1879800,1,d
15,Guainia,1310400,5,c
18,La Guajira,977200,2,d
3,Arauca,1131400,0,b
16,Guaviare,1652600,4,d
15,Guainia,1942600,26,b
32,Vichada,856400,26,b
25,Risaralda,1172000,7,b
18,La Guajira,803000,14,c
4,Atlantico,1375400,15,a
22,Norte de Santander,111600,1,a
16,Guaviare,309000,10,b
25,Risaralda,1745400,18,a
10,Cauca,1292200,6,c
15,Guainia,1610400,17,d
10,Cauca,576400,30,e
2,Antioquia,1947800,29,a
23,Putumayo,1323400,11,b
20,Meta,1084200,9,b
18,La Guajira,7200,13,a
29,Tolima,273400,10,e
20,Meta,675000,23,c
26,San Andres y Providencia,1133400,24,e
3,Arauca,815400,24,d
1,Amazonas,526600,6,d
12,Choco,1403200,30,e
19,Magdalena,33600,7,b
21,Narino,539000,27,d
23,Putumayo,822600,12,c
1,Amazonas,1927200,7,a
21,Narino,375200,22,c
29,Tolima,645800,21,c
3,Arauca,660000,16,e
26,San Andres y Providencia,546600,17,d
22,Norte de Santander,94800,3,c
20,Meta,695200,28,a
32,Vichada,517600,27,c
27,Santander,1269000,2,a
15,Guainia,1459400,21,d
28,Sucre,1153400,8,d
9,Casanare,1623800,20,b
7,Caldas,123200,20,a
13,Cordoba,1693600,22,c
5,Bolivar,295800,7,b
24,Quindio,30000,4,c
25,Risaralda,1467200,25,a
27,Santander,1053600,9,e
6,Boyaca,468000,7,b
10,Cauca,1337800,21,e
30,Valle del Cauca,1131800,4,d
21,Narino,1137200,8,b
16,Guaviare,29000,6,c
15,Guainia,1497400,6,a
3,Arauca,639200,24,c
2,Antioquia,1409000,6,e
28,Sucre,1009400,29,d
22,Norte de Santander,1011000,16,e
17,Huila,850800,23,a
23,Putumayo,1508800,16,a
2,Antioquia,1390600,5,d
32,Vichada,1968000,28,e
24,Quindio,1675000,20,e
6,Boyaca,636600,27,a
6,Boyaca,1140800,7,a
13,Cordoba,1633800,2,a
5,Bolivar,1358800,19,a
12,Choco,1695000,24,e
10,Cauca,199600,30,a
13,Cordoba,1206400,12,e
22,Norte de Santander,518400,2,c
19,Magdalena,822800,7,b
12,Choco,447800,30,a
16,Guaviare,1185400,28,e
30,Valle del Cauca,1183800,18,e
22,Norte de Santander,1990400,29,b
17,Huila,580800,9,a
6,Boyaca,567600,17,e
2,Antioquia,435000,11,e
30,Valle del Cauca,686800,16,e
27,Santander,1721400,10,e
32,Vichada,702000,16,a
22,Norte de Santander,390000,5,e
27,Santander,1920600,26,b
30,Valle del Cauca,1653000,21,b
18,La Guajira,1141200,24,c
28,Sucre,1614600,19,c
32,Vichada,1546800,18,d
31,Vaupes,462800,9,d
17,Huila,266600,19,a
15,Guainia,1643000,28,b
21,Narino,1803400,12,e
11,Cesar,1674000,27,c
7,Caldas,440600,28,d
19,Magdalena,1969600,15,d
21,Narino,1404600,25,c
29,Tolima,290600,27,c
13,Cordoba,1686000,10,c
6,Boyaca,855200,4,e
2,Antioquia,204400,13,b
23,Putumayo,1772200,15,b
24,Quindio,696400,20,c
13,Cordoba,1301000,20,d
26,San Andres y Providencia,1239000,6,a
18,La Guajira,533000,29,d
3,Arauca,1823200,8,b
17,Huila,1701600,1,e
20,Meta,1787000,1,d
12,Choco,11200,23,e
11,Cesar,462200,0,d
10,Cauca,1354200,1,c
21,Narino,57400,22,b
14,Cundinamarca,1254200,20,e
3,Arauca,933200,11,e
24,Quindio,1052600,21,e
4,Atlantico,762200,6,a
31,Vaupes,1550000,11,c
5,Bolivar,1267800,30,a
24,Quindio,1122400,5,d
26,San Andres y Providencia,1319800,9,b
28,Sucre,1308400,22,a
22,Norte de Santander,185200,20,e
11,Cesar,483800,11,c
4,Atlantico,1185600,4,c
23,Putumayo,1268000,1,b
16,Guaviare,1082000,25,b
8,Caqueta,252000,16,a
5,Bolivar,1370600,3,a
5,Bolivar,1826600,30,a
5,Bolivar,574400,15,d
20,Meta,540000,21,d
18,La Guajira,1266000,4,b
19,Magdalena,1805000,1,d
23,Putumayo,1087400,2,b
26,San Andres y Providencia,517000,9,b
13,Cordoba,1095200,23,d
21,Narino,1809200,19,a
9,Casanare,1421400,14,e
4,Atlantico,1198200,20,c
18,La Guajira,1355200,8,e
16,Guaviare,417000,26,a
24,Quindio,1926200,21,d
7,Caldas,1781000,14,e
4,Atlantico,775000,4,d
21,Narino,83600,17,e
31,Vaupes,696400,22,d
12,Choco,1594800,14,b
29,Tolima,881600,10,b
22,Norte de Santander,1835800,4,d
6,Boyaca,1631400,27,a
30,Valle del Cauca,777400,14,e
18,La Guajira,905800,19,e
20,Meta,710400,20,e
24,Quindio,1778600,11,b
23,Putumayo,732000,23,a
4,Atlantico,119000,7,b
14,Cundinamarca,1470800,7,e
24,Quindio,1615200,15,d
17,Huila,903600,5,e
17,Huila,1797800,15,b
4,Atlantico,1946600,1,b
25,Risaralda,1619800,5,a
29,Tolima,1850800,28,d
32,Vichada,478200,22,a
2,Antioquia,1825600,30,c
6,Boyaca,496600,0,c
27,Santander,1165800,1,b
19,Magdalena,164200,30,a
13,Cordoba,1158800,19,d
24,Quindio,1248600,27,d
13,Cordoba,1482600,17,d
28,Sucre,22400,6,a
17,Huila,133000,14,b
7,Caldas,59400,3,b
2,Antioquia,379200,10,a
28,Sucre,1550000,15,d
4,Atlantico,641800,0,b
8,Caqueta,248600,15,e
7,Caldas,320200,30,d
4,Atlantico,459000,15,e
7,Caldas,1404400,24,c
17,Huila,1301600,2,d
30,Valle del Cauca,799800,22,a
18,La Guajira,1595600,12,b
12,Choco,209400,29,d
23,Putumayo,1495200,11,e
14,Cundinamarca,91200,15,a
8,Caqueta,1909200,24,d
15,Guainia,1956600,21,c
4,Atlantico,926200,7,a
18,La Guajira,1702000,29,c
16,Guaviare,1222600,11,c
29,Tolima,1499400,9,b
9,Casanare,765200,2,d
23,Putumayo,1930200,12,a
29,Tolima,1468800,11,a
2,Antioquia,1559200,25,a
13,Cordoba,1740000,9,e
16,Guaviare,814400,13,c
24,Quindio,1656200,20,e
30,Valle del Cauca,1340000,27,e
2,Antioquia,1485800,25,b
7,Caldas,47400,10,a
30,Valle del Cauca,1393400,22,e
30,Valle del Cauca,1860600,3,e
15,Guainia,1504800,2,d
20,Meta,1263200,13,b
28,Sucre,1422400,2,d
7,Caldas,977800,30,b
31,Vaupes,77400,22,e
3,Arauca,1690400,21,d
21,Narino,1857000,30,d
4,Atlantico,918200,20,d
31,Vaupes,853200,5,a
30,Valle del Cauca,1354200,25,d
18,La Guajira,283800,9,a
5,Bolivar,192400,5,a
12,Choco,1849000,28,c
28,Sucre,359600,17,d
29,Tolima,1484400,19,a
6,Boyaca,249000,5,c
11,Cesar,679800,7,e
17,Huila,1262800,30,b
23,Putumayo,1504000,17,e
9,Casanare,913600,14,b
26,San Andres y Providencia,861200,3,d
3,Arauca,1536600,17,d
13,Cordoba,699400,30,a
9,Casanare,1757000,0,d
14,Cundinamarca,516400,14,c
32,Vichada,854200,18,e
5,Bolivar,796800,24,d
4,Atlantico,1814400,10,c
22,Norte de Santander,1445200,7,d
19,Magdalena,1346000,2,c
10,Cauca,965000,12,d
21,Narino,1544800,1,d
18,La Guajira,874600,28,c
10,Cauca,1899400,9,b
32,Vichada,1025200,15,d
16,Guaviare,739600,22,d
4,Atlantico,1428800,8,e
27,Santander,1571600,18,e
17,Huila,489400,18,d
3,Arauca,1131800,10,a
2,Antioquia,731600,23,e
25,Risaralda,295000,10,d
21,Narino,1674800,11,a
22,Norte de Santander,172600,4,d
11,Cesar,1898600,0,c
12,Choco,300400,8,e
9,Casanare,243000,24,b
1,Amazonas,1995200,18,a
6,Boyaca,1139400,2,d
5,Bolivar,727600,29,e
8,Caqueta,1740800,28,b
29,Tolima,154400,16,e
13,Cordoba,785800,1,a
3,Arauca,700000,14,d
10,Cauca,203400,4,d
32,Vichada,1303800,10,c
14,Cundinamarca,562400,12,b
16,Guaviare,809400,27,c
18,La Guajira,1425600,27,e
7,Caldas,1826200,0,b
15,Guainia,558200,20,e
12,Choco,1959200,29,a
19,Magdalena,383200,19,b
13,Cordoba,1351000,11,b
32,Vichada,1185800,9,c
9,Casanare,506400,9,c
14,Cundinamarca,576400,16,a
8,Caqueta,1704800,26,b
30,Valle del Cauca,1143200,25,a
19,Magdalena,712800,10,b
32,Vichada,941800,30,c
10,Cauca,1060400,12,d
20,Meta,1880400,11,e
3,Arauca,1012200,30,e
29,Tolima,444000,21,a
3,Arauca,392000,23,a
22,Norte de Santander,1442200,2,e
8,Caqueta,1895200,7,e
17,Huila,467000,29,a
24,Quindio,1215200,9,c
18,La Guajira,429600,27,e
18,La Guajira,1542800,5,b
30,Valle del Cauca,1443000,10,a
8,Caqueta,601400,21,d
27,Santander,1158200,7,c
6,Boyaca,1989200,17,a
13,Cordoba,1889600,27,a
31,Vaupes,1039200,15,e
4,Atlantico,1489000,7,a
11,Cesar,1771400,0,e
24,Quindio,1581200,11,c
15,Guainia,1621400,10,a
10,Cauca,1731200,11,d
17,Huila,1138600,17,b
1,Amazonas,1794800,10,e
11,Cesar,1596000,3,b
25,Risaralda,374200,7,d
5,Bolivar,970200,7,a
31,Vaupes,1914200,28,e
23,Putumayo,721400,22,b
31,Vaupes,1289400,23,d
14,Cundinamarca,1817600,27,e
7,Caldas,1318000,3,a
16,Guaviare,11200,21,d
32,Vichada,461800,4,b
14,Cundinamarca,1919400,22,e
2,Antioquia,325000,21,e
22,Norte de Santander,1316200,4,c
29,Tolima,601600,23,e
11,Cesar,1769400,1,c
13,Cordoba,1751000,7,d
9,Casanare,1665600,6,a
31,Vaupes,591800,17,b
32,Vichada,1479000,21,b
18,La Guajira,1049000,0,b
7,Caldas,67200,10,a
27,Santander,1811400,3,d
20,Meta,1985800,1,d
15,Guainia,154200,7,c
29,Tolima,1187800,9,c
26,San Andres y Providencia,1550400,22,a
29,Tolima,687000,20,c
31,Vaupes,1139200,6,a
20,Meta,211400,30,d
4,Atlantico,793200,11,c
5,Bolivar,1519800,21,d
15,Guainia,121000,16,d
6,Boyaca,520000,10,c
6,Boyaca,510400,16,c
20,Meta,1188800,3,a
13,Cordoba,927600,26,c
25,Risaralda,755000,4,c
11,Cesar,653600,4,e
6,Boyaca,1666400,20,b
27,Santander,546800,1,c
24,Quindio,72400,14,b
9,Casanare,642000,13,a
31,Vaupes,1540600,16,c
24,Quindio,1130400,29,c
20,Meta,1475600,2,c
20,Meta,936600,28,a
12,Choco,188200,30,a
13,Cordoba,1091000,22,b
29,Tolima,314400,30,b
1,Amazonas,1162800,21,a
14,Cundinamarca,1364800,1,e
23,Putumayo,757000,21,d
19,Magdalena,1483400,22,c
9,Casanare,1419600,2,b
7,Caldas,539200,3,c
13,Cordoba,265800,3,c
32,Vichada,357600,18,c
24,Quindio,1385400,1,d
22,Norte de Santander,131000,3,b
6,Boyaca,497200,28,e
18,La Guajira,1439600,24,d
11,Cesar,1224200,18,b
21,Narino,1475200,12,e
29,Tolima,340600,0,a
31,Vaupes,81600,21,e
11,Cesar,88000,26,e
4,Atlantico,1145800,20,a
14,Cundinamarca,870800,9,b
1,Amazonas,1232800,0,b
28,Sucre,1626400,3,a
5,Bolivar,45400,15,a
24,Quindio,1649400,4,b
31,Vaupes,71800,30,d
2,Antioquia,434000,21,e
14,Cundinamarca,1678200,3,c
30,Valle del Cauca,1030600,18,d
6,Boyaca,1974600,10,c
25,Risaralda,1616600,16,b
1,Amazonas,1345200,18,c
19,Magdalena,261400,13,d
20,Meta,1523600,8,a
7,Caldas,786600,13,d
24,Quindio,258800,13,e
27,Santander,47800,23,b
10,Cauca,489000,27,e
28,Sucre,645000,20,e
11,Cesar,1051600,30,d
12,Choco,417400,5,b
26,San Andres y Providencia,1141800,25,c
1,Amazonas,924000,20,c
25,Risaralda,304400,5,c
13,Cordoba,398000,7,c
25,Risaralda,937800,25,d
8,Caqueta,1729400,16,b
23,Putumayo,1191600,21,d
9,Casanare,722800,4,c
10,Cauca,1277800,13,e
15,Guainia,1034200,25,a
28,Sucre,769200,24,a
15,Guainia,1053800,23,e
14,Cundinamarca,41200,10,e
21,Narino,1856000,28,b
24,Quindio,230800,6,d
27,Santander,54800,2,c
32,Vichada,312000,6,d
12,Choco,1201200,12,a
1,Amazonas,1244800,25,e
28,Sucre,1078200,15,c
22,Norte de Santander,98400,23,a
15,Guainia,844400,9,e
23,Putumayo,1007000,13,a
1,Amazonas,932200,5,c
11,Cesar,1084600,4,a
17,Huila,1867000,23,c
7,Caldas,1754200,1,b
3,Arauca,1796800,10,d
23,Putumayo,888400,28,e
1,Amazonas,1265600,8,e
25,Risaralda,1317800,14,c
20,Meta,1325400,29,b
20,Meta,1904800,0,b
7,Caldas,1754400,6,b
8,Caqueta,1426600,19,e
16,Guaviare,1908800,8,b
21,Narino,376600,24,c
1,Amazonas,1317400,9,c
29,Tolima,507800,9,d
6,Boyaca,1341200,7,c
29,Tolima,1130000,20,e
18,La Guajira,1490400,9,e
28,Sucre,218200,28,d
28,Sucre,758000,0,e
6,Boyaca,467600,7,e
30,Valle del Cauca,1680000,30,c
29,Tolima,6000,4,e
8,Caqueta,1121000,0,d
25,Risaralda,1230000,0,b
13,Cordoba,231800,27,c
14,Cundinamarca,151000,4,c
26,San Andres y Providencia,1760600,19,e
9,Casanare,114800,21,d
26,San Andres y Providencia,765200,13,a
27,Santander,1733400,3,a
10,Cauca,1576200,21,e
31,Vaupes,1562600,19,a
7,Caldas,52600,4,b
28,Sucre,897400,2,a
27,Santander,1387400,10,e
20,Meta,1013400,12,d
23,Putumayo,1786000,7,c
22,Norte de Santander,930000,3,e
11,Cesar,1951400,11,e
23,Putumayo,1516600,29,b
24,Quindio,1712400,14,c
26,San Andres y Providencia,172600,16,c
19,Magdalena,700400,21,e
10,Cauca,1051800,25,c
3,Arauca,1304200,23,e
31,Vaupes,112000,11,d
7,Caldas,808800,5,c
32,Vichada,468400,17,b
26,San Andres y Providencia,1699000,22,b
4,Atlantico,1998600,17,c
24,Quindio,281000,4,e
17,Huila,527000,20,b
31,Vaupes,1304600,1,c
24,Quindio,1839400,14,a
4,Atlantico,64800,2,a
32,Vichada,1931400,26,b
5,Bolivar,997400,20,b
21,Narino,82400,20,c
4,Atlantico,691000,2,a
30,Valle del Cauca,18600,28,e
16,Guaviare,1529600,12,e
12,Choco,543600,1,d
8,Caqueta,1541400,26,a
29,Tolima,1308200,21,b
14,Cundinamarca,35400,26,b
15,Guainia,707400,14,b
19,Magdalena,1400400,1,c
3,Arauca,701000,2,e
4,Atlantico,1995800,14,b
10,Cauca,1866000,26,e
22,Norte de Santander,658600,8,e
16,Guaviare,1486600,21,c
2,Antioquia,1480200,28,c
7,Caldas,1482800,5,d
29,Tolima,186600,27,a
19,Magdalena,1353600,5,e
9,Casanare,716400,21,b
26,San Andres y Providencia,1888400,30,c
7,Caldas,1590400,11,b
13,Cordoba,624800,17,c
7,Caldas,702800,5,c
13,Cordoba,1526600,8,c
25,Risaralda,1088800,21,a
20,Meta,27400,6,d
17,Huila,112600,28,c
15,Guainia,130200,20,e
24,Quindio,1384200,18,e
18,La Guajira,840800,23,e
14,Cundinamarca,997000,17,a
31,Vaupes,1358000,12,b
16,Guaviare,1844200,0,e
8,Caqueta,996200,11,d
7,Caldas,266200,13,d
5,Bolivar,414600,4,c
20,Meta,1867200,26,e
